preco;quartos;suites;vagas;area;bairro;tipo;cidade;url;descricao;caracteristica
365000;3;0;0;98;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+98m2/ID-11822611/?paginaoferta=590
570280;2;1;3;189;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+189m2/ID-15490396/?paginaoferta=590
180000;2;0;0;58;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+58m2/ID-15316320/?paginaoferta=590
1270000;3;1;2;159;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+159m2/ID-8252215/?paginaoferta=590
350000;3;0;1;154;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+154m2/ID-16684007/?paginaoferta=591
800000;3;1;2;240;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+240m2/ID-15574063/?paginaoferta=591
266000;2;0;1;68;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+68m2/ID-11822613/?paginaoferta=586
487000;3;2;3;150;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+150m2/ID-16427294/?paginaoferta=586
250000;2;0;5;624;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+624m2/ID-17113894/?paginaoferta=586
425000;3;1;1;144;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+144m2/ID-10571951/?paginaoferta=586
220000;2;0;2;96;Cohab Lindoia;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+cohab-lindoia+pelotas+rs+96m2/ID-14807219/?paginaoferta=587
185000;2;0;1;58;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+58m2/ID-16347041/?paginaoferta=587
610000;3;1;2;163;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+163m2/ID-16427657/?paginaoferta=587
508000;3;1;1;150;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+150m2/ID-16427290/?paginaoferta=587
270000;3;0;1;75;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+75m2/ID-9269551/?paginaoferta=587
430000;3;0;1;140;Zona Norte;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+zona-norte+pelotas+rs+140m2/ID-16221045/?paginaoferta=588
150000;2;0;1;45;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+45m2/ID-9269595/?paginaoferta=588
430000;3;1;2;190;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+190m2/ID-13488416/?paginaoferta=588
780000;3;1;2;180;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+180m2/ID-12812901/?paginaoferta=588
165000;1;0;0;33;Zona Norte;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+zona-norte+pelotas+rs+33m2/ID-9269635/?paginaoferta=590
650000;4;0;2;184;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+184m2/ID-14842485/?paginaoferta=590
400000;3;1;1;200;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+200m2/ID-14715188/?paginaoferta=590
350000;2;1;3;200;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+200m2/ID-10571983/?paginaoferta=590
330000;3;0;2;108;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+tres-vendas+pelotas+rs+108m2/ID-9269602/?paginaoferta=590
720000;3;1;4;191;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+191m2/ID-16427649/?paginaoferta=591
110000;2;0;0;45;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+45m2/ID-9365737/?paginaoferta=591
300000;;0;0;488;Areal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+areal+pelotas+rs+488m2/ID-15132911/?paginaoferta=591
430000;3;0;0;136;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+136m2/ID-13060177/?paginaoferta=591
220000;3;1;2;185;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+185m2/ID-9456906/?paginaoferta=591
422000;2;0;1;133;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+133m2/ID-10571976/?paginaoferta=592
480000;3;1;12;170;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+170m2/ID-11260492/?paginaoferta=592
280000;3;0;1;84;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+84m2/ID-14633158/?paginaoferta=592
160000;2;0;1;43;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+tres-vendas+pelotas+rs+43m2/ID-17173642/?paginaoferta=592
170000;2;0;0;75;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+75m2/ID-17377626/?paginaoferta=593
318000;3;0;2;80;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+80m2/ID-8504683/?paginaoferta=593
210000;2;0;1;100;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+100m2/ID-14633162/?paginaoferta=593
220000;2;0;0;77;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+77m2/ID-9365741/?paginaoferta=593
795000;3;1;2;150;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+150m2/ID-13060175/?paginaoferta=594
230000;;0;0;369;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-9268671/?paginaoferta=593
150000;2;0;1;80;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+80m2/ID-12139929/?paginaoferta=594
459000;3;1;2;130;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+130m2/ID-16347038/?paginaoferta=594
210000;;0;0;325;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs/ID-16990903/?paginaoferta=594
420000;3;1;1;192;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+192m2/ID-9365754/?paginaoferta=594
300000;2;0;0;200;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+200m2/ID-9365720/?paginaoferta=594
350000;3;0;1;136;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+136m2/ID-14427894/?paginaoferta=595
150000;;0;0;300;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-8562487/?paginaoferta=593
340000;2;0;0;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-15187290/?paginaoferta=594
328000;3;1;2;194;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+194m2/ID-15011803/?paginaoferta=594
200000;2;0;1;68;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+68m2/ID-17140031/?paginaoferta=594
215000;2;0;1;150;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+150m2/ID-8301466/?paginaoferta=594
260000;;0;0;250;Areal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+areal+pelotas+rs+250m2/ID-17336259/?paginaoferta=594
190000;;0;0;40;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+40m2/ID-17377621/?paginaoferta=595
280000;2;0;1;170;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+170m2/ID-13473627/?paginaoferta=595
480000;3;1;2;225;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+225m2/ID-8504643/?paginaoferta=595
230000;1;0;1;50;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+50m2/ID-11714275/?paginaoferta=595
600000;3;1;4;200;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+200m2/ID-15592351/?paginaoferta=595
155000;2;0;1;42;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+42m2/ID-14374890/?paginaoferta=596
140000;2;0;1;137;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+137m2/ID-12139936/?paginaoferta=598
290000;3;1;5;180;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+180m2/ID-16573656/?paginaoferta=598
160000;;0;0;38;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+38m2/ID-14374889/?paginaoferta=599
380000;3;0;1;116;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+116m2/ID-17143670/?paginaoferta=599
212000;2;0;1;100;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+fragata+pelotas+rs+100m2/ID-14685117/?paginaoferta=599
156000;2;0;1;45;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+45m2/ID-16821082/?paginaoferta=600
530000;3;1;2;151;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+151m2/ID-9456871/?paginaoferta=600
580000;3;1;2;140;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+140m2/ID-9269545/?paginaoferta=600
250000;2;0;0;368;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+368m2/ID-16734155/?paginaoferta=601
95000;2;0;0;45;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+45m2/ID-14374897/?paginaoferta=601
290000;2;0;2;152;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+152m2/ID-14374628/?paginaoferta=601
470000;3;1;1;127;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+127m2/ID-12788905/?paginaoferta=601
308000;3;0;0;120;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+fragata+pelotas+rs+120m2/ID-14374630/?paginaoferta=602
295000;3;0;1;171;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+171m2/ID-17377622/?paginaoferta=602
329000;4;1;2;160;Bom Jesus;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+bom-jesus+pelotas+rs+160m2/ID-9957881/?paginaoferta=602
260000;2;0;0;70;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+70m2/ID-15905058/?paginaoferta=603
253000;3;0;1;78;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+78m2/ID-8255317/?paginaoferta=603
170000;1;0;0;40;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+40m2/ID-16206970/?paginaoferta=603
950000;3;2;1;294;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+294m2/ID-10571945/?paginaoferta=604
159000;2;0;1;47;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+47m2/ID-9061334/?paginaoferta=601
159900;2;0;1;50;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+50m2/ID-14374912/?paginaoferta=601
290000;2;0;1;90;Porto;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+porto+pelotas+rs+90m2/ID-8255595/?paginaoferta=601
210000;2;0;1;60;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+60m2/ID-16633980/?paginaoferta=602
270300;2;0;1;100;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+laranjal+pelotas+rs+100m2/ID-14931785/?paginaoferta=602
180000;6;0;0;168;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+6-quartos+centro+pelotas+rs+168m2/ID-14374879/?paginaoferta=602
490000;3;1;2;105;Recanto de Portugal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+recanto-de-portugal+pelotas+rs+105m2/ID-9856462/?paginaoferta=602
168000;3;0;1;62;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+laranjal+pelotas+rs+62m2/ID-16501832/?paginaoferta=602
265000;2;0;0;65;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+65m2/ID-11921898/?paginaoferta=603
800000;4;0;1;240;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+240m2/ID-9365833/?paginaoferta=603
265000;2;1;1;77;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+77m2/ID-17030178/?paginaoferta=603
1300000;3;1;2;320;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+320m2/ID-17377158/?paginaoferta=603
265000;2;0;2;67;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+67m2/ID-15093733/?paginaoferta=603
365000;3;0;2;124;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+124m2/ID-16409162/?paginaoferta=604
230000;1;0;0;40;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+40m2/ID-17017403/?paginaoferta=604
950;;0;0;350;Fragata;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+fragata+pelotas+rs+350m2/ID-16987367/?paginaoferta=604
140000;2;0;1;100;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+fragata+pelotas+rs+100m2/ID-9061322/?paginaoferta=604
480000;3;1;2;147;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+147m2/ID-17377627/?paginaoferta=604
636000;3;1;1;125;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+125m2/ID-9369057/?paginaoferta=605
500000;;0;0;59;Areal;Loja/Salao;pelotas;https://www.zapimoveis.com.br/oferta/venda+loja-salao+areal+pelotas+rs+59m2/ID-12511091/?paginaoferta=605
215000;1;0;0;64;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+64m2/ID-15636443/?paginaoferta=605
230000;2;0;1;105;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+fragata+pelotas+rs+105m2/ID-12517976/?paginaoferta=605
350000;2;0;1;92;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+92m2/ID-17159794/?paginaoferta=605
371000;2;0;0;66;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+66m2/ID-15093723/?paginaoferta=606
400000;2;1;0;101;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+101m2/ID-15619320/?paginaoferta=606
285000;2;0;1;100;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+100m2/ID-10564040/?paginaoferta=606
718000;4;1;2;250;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+250m2/ID-12677784/?paginaoferta=606
390000;3;0;2;130;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+130m2/ID-16206972/?paginaoferta=606
595000;2;1;1;113;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+113m2/ID-17173641/?paginaoferta=607
360000;3;1;2;186;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+186m2/ID-8255366/?paginaoferta=607
265000;2;0;2;270;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+270m2/ID-16206973/?paginaoferta=607
295000;2;0;1;75;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+75m2/ID-17030177/?paginaoferta=607
150000;1;0;0;44;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+44m2/ID-15116391/?paginaoferta=607
215000;2;0;1;62;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+62m2/ID-9269546/?paginaoferta=608
720000;3;1;2;133;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+133m2/ID-13460208/?paginaoferta=608
1280000;4;1;2;210;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+210m2/ID-16030437/?paginaoferta=608
280000;2;0;2;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-7978510/?paginaoferta=608
290000;2;0;1;74;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+74m2/ID-13861049/?paginaoferta=608
350000;2;1;3;115;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+115m2/ID-9269253/?paginaoferta=610
480000;2;0;1;140;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+140m2/ID-14849069/?paginaoferta=611
320000;2;0;2;130;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+fragata+pelotas+rs+130m2/ID-9061323/?paginaoferta=611
980000;4;1;2;350;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+centro+pelotas+rs+350m2/ID-10137562/?paginaoferta=611
370000;2;0;0;135;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+135m2/ID-10808076/?paginaoferta=612
127200;2;0;1;1;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+1m2/ID-15075623/?paginaoferta=612
295000;3;0;3;120;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+120m2/ID-17208808/?paginaoferta=612
280000;2;0;1;95;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+95m2/ID-8658206/?paginaoferta=612
230000;1;0;1;40;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+40m2/ID-12071090/?paginaoferta=613
179000;2;0;1;47;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+47m2/ID-16427526/?paginaoferta=613
270000;3;0;1;100;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+100m2/ID-9694659/?paginaoferta=613
180000;2;0;1;48;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+48m2/ID-16427531/?paginaoferta=614
320000;2;0;0;70;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+70m2/ID-15610791/?paginaoferta=614
1080000;2;1;2;152;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+152m2/ID-15234748/?paginaoferta=614
286000;2;1;1;119;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+119m2/ID-16427414/?paginaoferta=615
930000;3;1;2;226;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+laranjal+pelotas+rs+226m2/ID-14374633/?paginaoferta=616
250000;;0;0;62;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+62m2/ID-9190466/?paginaoferta=616
500000;3;0;0;180;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+180m2/ID-13333282/?paginaoferta=617
426000;3;1;2;77;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+77m2/ID-9061342/?paginaoferta=617
360000;2;0;1;90;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+90m2/ID-14558628/?paginaoferta=612
800000;3;2;1;216;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+216m2/ID-13852442/?paginaoferta=613
425000;2;0;2;201;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+201m2/ID-16721073/?paginaoferta=613
159000;2;0;1;49;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+49m2/ID-14763696/?paginaoferta=613
430000;3;0;1;145;Zona Norte;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+zona-norte+pelotas+rs+145m2/ID-16682424/?paginaoferta=613
159000;2;0;2;48;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+48m2/ID-9190492/?paginaoferta=613
170000;2;0;1;50;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+50m2/ID-13564999/?paginaoferta=614
175000;1;0;0;1;Centro;Quitinete;pelotas;https://www.zapimoveis.com.br/oferta/venda+quitinete+1-quarto+centro+pelotas+rs+1m2/ID-13564982/?paginaoferta=614
400000;3;2;3;180;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+180m2/ID-15656565/?paginaoferta=614
160000;2;0;1;55;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+55m2/ID-16530423/?paginaoferta=614
201400;2;0;1;1;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+1m2/ID-13564995/?paginaoferta=614
1100000;3;0;2;137;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+137m2/ID-14374642/?paginaoferta=615
790000;;0;0;286;Centro;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+centro+pelotas+rs+286m2/ID-15093721/?paginaoferta=615
270000;2;1;1;85;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+tres-vendas+pelotas+rs+85m2/ID-9856284/?paginaoferta=615
185000;2;0;1;60;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+tres-vendas+pelotas+rs+60m2/ID-16427533/?paginaoferta=615
315000;3;0;0;88;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+fragata+pelotas+rs+88m2/ID-16427535/?paginaoferta=615
790000;4;1;2;228;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+228m2/ID-12584504/?paginaoferta=616
580000;3;1;1;186;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+186m2/ID-16427422/?paginaoferta=616
980000;4;1;4;328;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+tres-vendas+pelotas+rs+328m2/ID-16921858/?paginaoferta=616
212000;3;0;3;1;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+1m2/ID-15075617/?paginaoferta=616
